consumer_score_tier,interaction_score_tier,product_quotation_score_tier,intent,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,industry_close_rate,historical_avg_sentiment,total_interactions,is_multi_channel,recency_bucket,engagement_depth,any_followup_responded,followup_response_rate,agent_response_ratio,quotation_sent,is_enterprise_deal,pipeline_stage,days_in_pipeline,pipeline_velocity,total_price_with_tax,product_category,capacity_bin,installation_is_free,quotation_revision_count,quotation_sent_via,lead_completeness,lead_source,sale_closed
0.5,0.5,0.0,0.5,1.0,0.22432432432432423,0.0,0.0,0.3875000000000002,0.32222222222222224,0.38888888888888884,0.0,0.0,0.5185185185185185,1.0,0.6703406813627254,0.5725,0.0,1.0,0.2,0.28491620111731847,0.01624341159559176,0.3311721549223682,0,8,0.0,0.0,0.5,1.0,0.5,0.196
0.5,0.0,0.0,0.6,1.0,0.17567567567567563,0.0,0.0,0.628125,0.5777777777777777,0.611111111111111,1.0,0.67,0.40740740740740744,0.0,0.06613226452905811,0.0,0.0,1.0,1.0,0.6312849162011174,0.015620507906085289,0.30046067224023204,0,8,0.0,0.0,0.5,1.0,0.6,0.7702
1.0,0.0,0.5,0.8,1.0,0.1783783783783783,0.25,1.0,0.6156249999999999,0.9555555555555555,0.38888888888888884,0.0,1.0,0.2962962962962963,0.0,0.1653306613226453,0.7424999999999999,1.0,0.0,1.0,0.6368715083798883,0.020939147101102062,0.10595461525336973,0,4,0.0,0.3333333333333333,0.5,0.0,0.6,0.8743
0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.059374999999999956,0.7555555555555555,0.38888888888888884,0.0,0.33,0.2962962962962963,1.0,0.5731462925851702,0.14249999999999996,0.0,0.0,1.0,0.6312849162011174,0.018687110685194058,0.07370755843712677,1,1,1.0,0.0,0.5,1.0,0.6,0.9568
1.0,0.5,1.0,0.6,1.0,0.19189189189189185,0.75,1.0,0.078125,0.8777777777777778,0.611111111111111,1.0,1.0,0.33333333333333326,1.0,0.09318637274549098,0.8225,1.0,1.0,1.0,0.5865921787709497,0.022280785816962148,0.6416993687084116,0,2,0.0,0.0,0.0,1.0,0.6,0.811
0.5,0.5,0.5,0.5,1.0,0.03513513513513514,0.0,0.0,0.8906250000000002,0.6777777777777777,1.0,1.0,0.33,0.5185185185185185,0.0,0.187374749498998,0.20999999999999996,1.0,1.0,0.1,0.17318435754189945,0.015764254911356013,0.3243473809930046,0,4,0.0,0.0,1.0,1.0,0.5,0.7119
0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.8437500000000002,0.7777777777777778,0.5555555555555556,1.0,0.0,0.5185185185185185,0.0,0.19539078156312623,0.6974999999999998,0.0,0.0,0.4,0.30726256983240224,0.013703881169142312,0.05306261730080191,0,5,0.0,0.0,0.5,0.0,0.6,0.3734
0.0,0.5,1.0,0.4,1.0,0.20810810810810806,0.0,0.0,0.940625,0.6777777777777777,0.6666666666666666,1.0,0.67,0.5185185185185185,0.0,0.2004008016032064,0.4125000000000001,1.0,1.0,0.4,0.4245810055865922,0.028845232390991862,0.36529602456918614,0,4,0.0,0.3333333333333333,0.0,0.0,0.6,0.5448
0.5,0.5,0.0,0.7,1.0,0.19999999999999998,0.0,0.0,0.0,0.5444444444444444,0.8888888888888888,1.0,0.33,0.44444444444444453,0.0,0.11022044088176351,0.6075000000000002,1.0,0.0,1.0,0.5698324022346369,0.01902252036415908,0.009042825456406757,1,3,1.0,0.0,1.0,1.0,0.6,0.99
0.5,0.5,0.5,0.95,1.0,0.27297297297297296,0.0,0.0,0.71875,0.6666666666666666,0.38888888888888884,0.0,0.67,0.33333333333333326,1.0,0.3857715430861723,0.6375000000000002,1.0,0.0,1.0,0.5754189944134078,0.013368471490177291,0.039754308138542915,1,3,1.0,0.3333333333333333,0.0,1.0,0.5,0.7466
0.5,1.0,0.5,0.7,1.0,0.0,0.0,0.0,0.1468750000000001,0.5666666666666667,0.7222222222222222,1.0,0.67,0.5925925925925926,1.0,0.6242484969939879,0.6525000000000001,1.0,0.0,1.0,0.5977653631284916,0.020939147101102062,0.10936700221805153,0,5,0.0,0.0,0.0,1.0,0.6,0.7335
0.0,0.5,0.0,0.4,1.0,0.0,0.0,0.0,0.29374999999999996,0.34444444444444444,0.4444444444444444,1.0,0.0,0.2592592592592592,1.0,0.11122244488977955,0.2250000000000001,1.0,0.0,0.35,0.49720670391061456,0.029803545759463347,0.025934140931581643,1,7,1.0,0.0,0.0,0.0,0.6,0.2488
0.5,1.0,0.5,0.95,1.0,0.07297297297297298,0.125,1.0,0.12812500000000004,0.4444444444444445,0.9444444444444444,1.0,0.33,0.44444444444444453,1.0,0.753507014028056,1.0,1.0,0.0,1.0,0.6815642458100559,0.015860086248203162,0.11960416311209691,0,4,0.0,0.0,1.0,1.0,0.8,0.812
0.5,0.0,0.5,0.6,0.0,0.3999999999999998,0.625,1.0,0.7968750000000002,0.32222222222222224,0.38888888888888884,0.0,0.67,0.40740740740740744,0.0,0.017034068136272545,0.11499999999999999,0.0,0.0,0.1,0.08379888268156425,0.06554863440344993,0.08889268042996076,0,5,0.0,0.0,0.5,0.0,0.6,0.3688
0.0,0.0,0.5,0.1,1.0,0.0,0.0,0.0,0.0,0.5333333333333332,0.38888888888888884,1.0,0.33,0.44444444444444453,0.0,0.06713426853707415,0.40000000000000013,1.0,0.0,1.0,0.6312849162011174,0.013128893148059418,0.11346186657566969,1,7,1.0,0.0,0.0,1.0,0.6,0.867
0.5,0.0,0.5,0.8,1.0,0.0,0.0,0.0,0.39375000000000004,0.5444444444444444,0.2777777777777778,0.0,0.33,0.44444444444444453,0.0,0.08316633266533066,0.0,1.0,0.0,0.4,0.31843575418994413,0.016195495927168183,0.0830916225900017,1,1,1.0,0.0,0.5,1.0,0.8,0.4907
0.5,0.0,0.0,0.5,0.0,0.9999999999999998,0.0,0.0,0.83125,0.7999999999999999,0.7222222222222222,1.0,0.33,0.5555555555555555,0.0,0.017034068136272545,0.5425,0.0,1.0,0.4,0.0335195530726257,0.07958792525155728,0.6041631120969119,0,8,0.0,0.0,0.5,1.0,0.8,0.089
0.5,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.8031250000000003,0.4777777777777778,0.3333333333333333,0.0,0.67,0.40740740740740744,0.0,0.1372745490981964,0.04749999999999999,0.0,1.0,0.35,0.553072625698324,0.03191183517010062,0.34823408974577713,0,2,0.0,0.0,0.5,0.0,0.8,0.3969
0.5,0.5,0.0,0.2,0.0,0.021621621621621595,0.0,0.0,0.7906250000000001,0.4777777777777778,0.4444444444444444,1.0,0.33,0.6296296296296297,0.0,0.029058116232464928,0.4675,0.0,0.0,0.1,0.1564245810055866,0.02419741255390513,0.07012455212421088,0,4,0.0,0.0,0.5,1.0,0.8,0.4725
0.5,1.0,0.5,1.0,1.0,0.00810810810810808,0.375,1.0,0.16874999999999996,0.5222222222222221,0.8888888888888888,1.0,0.33,0.33333333333333326,1.0,0.4368737474949899,0.2749999999999999,1.0,0.0,0.4,0.34078212290502796,0.02606612362242454,0.14349087186486947,0,4,0.0,0.6666666666666667,1.0,0.0,0.6,0.7794
0.5,0.5,0.5,0.95,1.0,0.1243243243243243,0.0,0.0,0.18125000000000013,0.8333333333333333,0.5,1.0,0.67,0.33333333333333326,1.0,0.532064128256513,1.0,1.0,0.0,1.0,0.5754189944134078,0.02352659319597509,0.06637092646306092,1,0,1.0,0.3333333333333333,0.0,1.0,0.6,0.8196
1.0,0.5,1.0,0.6,1.0,0.0,1.0,1.0,0.66875,0.5666666666666667,0.38888888888888884,0.0,0.33,0.2222222222222222,1.0,0.8867735470941883,0.875,1.0,1.0,0.4,0.3575418994413408,0.011499760421657883,0.48814195529773075,0,8,0.0,0.3333333333333333,0.5,1.0,0.5,0.5375
0.5,0.5,0.5,1.0,1.0,0.09729729729729722,0.0,0.0,0.721875,0.6111111111111112,0.2222222222222222,0.0,0.67,0.40740740740740744,1.0,0.5170340681362725,0.6150000000000002,1.0,0.0,1.0,0.6256983240223464,0.02295160517489219,0.0006824773929363591,1,6,1.0,0.3333333333333333,0.0,1.0,0.5,0.7569
1.0,0.5,0.0,0.6,1.0,0.1783783783783783,0.625,1.0,1.0000000000000002,0.9777777777777779,0.2222222222222222,1.0,0.0,0.5925925925925926,1.0,0.4458917835671342,0.5625,0.0,1.0,0.4,0.4748603351955307,0.01657882127455678,0.24245009384064153,0,4,0.0,0.0,0.5,1.0,0.6,0.4882
0.5,0.5,1.0,0.3,1.0,0.31891891891891877,0.0,0.0,0.23749999999999982,0.6777777777777777,0.7222222222222222,1.0,1.0,0.33333333333333326,1.0,0.375751503006012,0.79,1.0,1.0,1.0,0.6201117318435755,0.025634882606612362,0.6041631120969119,0,8,0.0,0.3333333333333333,0.0,1.0,0.6,0.6807
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.546875,0.41111111111111115,0.16666666666666666,0.0,0.67,0.33333333333333326,1.0,0.1943887775551102,0.9025000000000001,0.0,1.0,1.0,0.6759776536312849,0.01657882127455678,0.17249616106466473,0,2,0.0,0.0,0.5,1.0,0.6,0.8589
0.5,0.0,0.0,0.95,1.0,0.0,0.75,1.0,0.23749999999999982,0.1444444444444445,0.2222222222222222,0.0,0.0,0.44444444444444453,0.0,0.16332665330661322,0.0,0.0,1.0,0.35,0.5418994413407822,0.022184954480114996,0.24245009384064153,0,8,0.0,0.0,0.5,0.0,0.6,0.4782
0.0,0.5,0.5,0.5,1.0,0.10270270270270268,0.0,0.0,0.3500000000000001,0.3888888888888889,0.5555555555555556,1.0,0.67,0.40740740740740744,1.0,0.531062124248497,0.6699999999999999,1.0,1.0,1.0,0.6815642458100559,0.018160038332534743,0.4267189899334584,0,2,0.0,0.6666666666666667,0.5,1.0,0.6,0.7566
0.0,1.0,0.0,0.4,1.0,0.18918918918918917,0.0,0.0,0.7968750000000002,0.788888888888889,0.7222222222222222,1.0,0.67,0.33333333333333326,1.0,0.7004008016032063,0.7625,1.0,0.0,0.35,0.48044692737430167,0.03612841399137518,0.018256270261047605,1,6,1.0,0.0,0.0,1.0,0.5,0.4148
0.5,0.5,0.0,0.6,0.0,0.6432432432432431,0.0,0.0,0.7437500000000001,0.5222222222222221,0.5,1.0,0.33,0.40740740740740744,1.0,0.7154308617234468,0.7449999999999999,0.0,1.0,0.1,0.10614525139664804,0.03411595591758505,0.27316157652277767,0,8,0.0,0.0,0.5,1.0,0.6,0.3785
0.0,0.0,0.0,0.4,0.0,0.14054054054054052,0.125,1.0,0.7500000000000002,0.11111111111111112,0.2222222222222222,0.0,0.33,0.5185185185185185,0.0,0.015030060120240479,0.23750000000000004,0.0,1.0,0.1,0.11731843575418995,0.0248203162434116,0.21173861115850537,0,2,0.0,0.0,0.5,0.0,0.6,0.2918
1.0,0.0,1.0,0.5,1.0,0.14594594594594593,0.75,1.0,0.24687499999999996,1.0,0.38888888888888884,0.0,0.67,0.37037037037037035,0.0,0.02004008016032064,0.9000000000000001,1.0,0.0,1.0,0.7150837988826816,0.010541447053186392,0.008530967411704489,1,6,1.0,0.0,1.0,1.0,0.6,0.8326
0.0,1.0,0.0,0.3,0.0,0.13513513513513511,0.0,0.0,1.0000000000000002,0.5111111111111112,1.0,1.0,0.33,0.40740740740740744,1.0,0.7294589178356713,0.6799999999999999,0.0,1.0,0.1,0.21787709497206706,0.010972688068998562,0.4267189899334584,0,2,0.0,0.0,0.5,0.0,0.6,0.2824
0.0,0.5,0.5,0.7,1.0,0.0,0.0,0.0,0.6625000000000001,0.3888888888888889,0.2777777777777778,0.0,0.0,0.5185185185185185,1.0,0.7074148296593186,0.355,1.0,0.0,0.4,0.45251396648044695,0.028413991375179692,0.07183074560655178,0,5,0.0,1.0,0.0,0.0,0.6,0.5154
0.5,0.5,0.5,0.4,1.0,0.0,0.625,1.0,0.30000000000000004,0.9222222222222223,0.38888888888888884,0.0,0.33,0.44444444444444453,1.0,0.41683366733466926,0.08500000000000008,1.0,1.0,0.4,0.3463687150837989,0.022184954480114996,0.48814195529773075,0,8,0.0,0.0,0.0,0.0,0.6,0.5911
0.5,1.0,0.5,0.05,1.0,0.28378378378378377,0.0,0.0,0.33125000000000004,0.5777777777777777,0.6666666666666666,1.0,0.0,0.7407407407407408,1.0,0.5521042084168336,1.0,1.0,1.0,0.2,0.2458100558659218,0.025107810253953047,0.22197577205255076,0,5,0.0,0.3333333333333333,0.0,1.0,0.6,0.6938
0.5,0.5,0.5,1.0,1.0,0.29729729729729715,0.0,0.0,0.528125,0.3111111111111111,0.4444444444444444,1.0,1.0,0.4814814814814814,1.0,0.7304609218436873,0.8325,1.0,0.0,1.0,0.6759776536312849,0.02208912314326785,0.11960416311209691,0,4,0.0,0.0,1.0,1.0,0.8,0.8485
0.5,0.0,0.0,0.95,1.0,0.27567567567567564,0.0,0.0,0.4968750000000002,0.2777777777777778,0.3333333333333333,0.0,0.67,0.8148148148148148,0.0,0.012024048096192383,0.4324999999999999,1.0,0.0,1.0,0.6312849162011174,0.02208912314326785,0.07183074560655178,0,5,0.0,0.3333333333333333,0.0,1.0,0.6,0.9621
0.0,0.0,0.0,0.2,1.0,0.27297297297297296,0.0,0.0,0.359375,0.24444444444444446,0.38888888888888884,0.0,0.67,0.5185185185185185,0.0,0.10721442885771541,0.5775000000000001,0.0,0.0,0.2,0.2681564245810056,0.01820795400095831,0.03565944378092476,1,7,1.0,0.0,0.5,0.0,0.5,0.2701
1.0,0.0,0.0,0.7,1.0,0.032432432432432434,0.25,1.0,0.7,0.6333333333333334,0.7777777777777777,1.0,0.0,0.2222222222222222,0.0,0.1593186372745491,0.5375000000000001,0.0,1.0,0.4,0.4022346368715084,0.011931001437470053,0.21515099812318716,0,4,0.0,0.0,0.5,1.0,0.5,0.5912
0.0,0.5,0.0,0.7,1.0,0.0,0.0,0.0,0.29374999999999996,0.3111111111111111,0.5555555555555556,1.0,0.0,1.0,1.0,0.45591182364729455,0.24,0.0,0.0,0.4,0.4581005586592179,0.015333013895543843,0.1417846783825286,0,2,0.0,0.0,0.5,0.0,0.5,0.3587
0.0,0.5,1.0,0.2,1.0,0.24324324324324317,0.0,0.0,0.7562500000000003,0.5333333333333332,0.8333333333333333,1.0,0.0,0.5185185185185185,1.0,0.5851703406813626,0.0,1.0,0.0,0.4,0.335195530726257,0.016818399616674654,0.14349087186486947,0,4,0.0,0.0,0.5,1.0,0.6,0.2576
0.5,0.5,0.5,0.95,1.0,0.49189189189189175,0.0,0.0,0.41562500000000013,0.788888888888889,0.8333333333333333,1.0,0.33,0.6666666666666666,0.0,0.17635270541082163,0.21750000000000003,1.0,0.0,1.0,0.5363128491620112,0.03258265452803067,0.10595461525336973,0,4,0.0,0.3333333333333333,0.0,1.0,0.6,0.749
0.0,0.5,0.0,0.5,1.0,0.14324324324324325,0.0,0.0,0.528125,0.3888888888888889,0.611111111111111,1.0,0.67,0.44444444444444453,0.0,0.0971943887775551,0.2849999999999999,0.0,0.0,0.2,0.12849162011173185,0.047676090081456644,0.07183074560655178,0,5,0.0,0.0,0.5,0.0,0.6,0.2454
1.0,0.5,0.5,0.6,1.0,0.13243243243243238,0.625,1.0,0.0,1.0,0.9444444444444444,1.0,0.67,0.6296296296296297,0.0,0.15731462925851702,0.5525,1.0,0.0,1.0,0.6256983240223464,0.018303785337805464,0.0766080873571063,1,3,1.0,1.0,0.0,1.0,0.8,0.7452
0.5,0.0,0.5,0.95,1.0,0.31081081081081074,0.0,0.0,0.6625000000000001,0.6777777777777777,0.9444444444444444,1.0,0.33,0.4814814814814814,0.0,0.013026052104208414,0.5425,1.0,1.0,1.0,0.6256983240223464,0.01911835170100623,0.2902235113461866,0,4,0.0,0.3333333333333333,0.0,1.0,0.6,0.8024
0.5,0.5,0.5,0.8,1.0,0.0,0.0,0.0,0.8281250000000002,0.5555555555555555,0.7777777777777777,1.0,0.33,0.5185185185185185,0.0,0.023046092184368736,0.21250000000000002,1.0,0.0,0.4,0.48603351955307267,0.012218495448011502,0.07012455212421088,0,4,0.0,0.6666666666666667,0.5,0.0,0.5,0.5218
0.5,0.5,0.0,0.1,1.0,0.39729729729729724,0.0,0.0,0.6499999999999999,0.32222222222222224,0.611111111111111,1.0,0.0,0.37037037037037035,0.0,0.0501002004008016,0.3074999999999999,0.0,1.0,0.2,0.223463687150838,0.02208912314326785,0.6041631120969119,0,8,0.0,0.0,0.5,1.0,0.6,0.3107
1.0,0.0,0.0,0.6,1.0,0.0,0.625,1.0,0.8406250000000004,0.6666666666666666,0.38888888888888884,0.0,1.0,0.44444444444444453,0.0,0.12324649298597193,1.0,0.0,0.0,1.0,0.6480446927374302,0.015572592237661716,0.07012455212421088,0,4,0.0,0.0,0.5,1.0,0.8,0.755
0.5,0.5,0.5,1.0,1.0,0.01621621621621619,0.0,0.0,0.7562500000000003,0.3777777777777778,0.2777777777777778,0.0,0.67,0.44444444444444453,1.0,0.5991983967935871,0.19500000000000006,1.0,0.0,1.0,0.659217877094972,0.02113080977479636,0.03429448899505204,0,5,0.0,0.3333333333333333,0.5,1.0,0.5,0.8063
0.5,1.0,0.5,0.5,1.0,0.059459459459459435,0.0,0.0,0.8687500000000001,0.4444444444444445,0.9444444444444444,1.0,0.67,0.37037037037037035,1.0,0.7084168336673345,0.48,1.0,0.0,1.0,0.553072625698324,0.03991375179683757,0.020303702439856682,1,6,1.0,0.0,1.0,1.0,0.5,0.7979
1.0,0.5,0.5,0.95,1.0,0.0,0.0,0.0,0.4593750000000001,0.6888888888888889,0.611111111111111,1.0,1.0,0.18518518518518523,0.0,0.09318637274549098,0.7749999999999999,1.0,0.0,1.0,0.670391061452514,0.015428845232390992,0.07353693908889268,0,5,0.0,0.6666666666666667,0.5,1.0,0.6,0.894
0.5,1.0,0.5,0.7,1.0,0.23783783783783777,0.0,0.0,0.66875,0.5111111111111112,0.8888888888888888,1.0,0.67,0.6296296296296297,1.0,0.7765531062124248,0.4724999999999999,1.0,1.0,1.0,0.6424581005586593,0.01212266411116435,0.24245009384064153,0,8,0.0,0.0,0.5,1.0,0.5,0.7774
0.0,1.0,0.5,0.4,1.0,0.3864864864864864,0.0,0.0,0.09999999999999987,0.811111111111111,0.9444444444444444,1.0,0.33,0.33333333333333326,1.0,0.7094188376753506,0.5950000000000002,1.0,1.0,0.1,0.19553072625698326,0.012170579779587926,0.24245009384064153,0,8,0.0,0.3333333333333333,0.0,0.0,0.6,0.3528
0.5,0.5,0.5,0.8,1.0,0.0,0.0,0.0,0.909375,0.3777777777777778,0.3333333333333333,0.0,0.33,0.37037037037037035,1.0,0.8226452905811622,0.7725,1.0,0.0,1.0,0.5921787709497207,0.02338284619070436,0.00750725132229995,1,6,1.0,0.3333333333333333,0.5,1.0,0.8,0.7582
0.5,0.5,0.0,0.7,0.0,0.05675675675675676,0.0,0.0,0.7125000000000001,0.5222222222222221,0.8333333333333333,1.0,0.67,0.33333333333333326,0.0,0.0470941883767535,0.5800000000000001,0.0,1.0,0.1,0.1564245810055866,0.023334930522280785,0.48814195529773075,0,4,0.0,0.0,0.5,0.0,0.6,0.6358
0.0,0.0,0.0,0.2,1.0,0.1243243243243243,0.0,0.0,0.46250000000000013,0.7222222222222222,0.38888888888888884,0.0,0.0,0.40740740740740744,0.0,0.1412825651302605,0.9025000000000001,0.0,1.0,0.4,0.335195530726257,0.03263057019645424,0.28681112438150486,0,2,0.0,0.0,0.5,0.0,0.5,0.1255
0.0,0.0,0.0,0.4,1.0,0.3135135135135134,0.0,0.0,0.5218749999999999,0.5444444444444444,0.6666666666666666,1.0,1.0,0.40740740740740744,0.0,0.03406813627254509,0.0,0.0,0.0,0.2,0.2458100558659218,0.021322472448490656,0.04572598532673605,1,1,1.0,0.0,0.5,1.0,0.8,0.3544
0.5,0.0,0.0,0.6,0.0,0.2108108108108108,0.0,0.0,0.36875000000000013,0.34444444444444444,0.16666666666666666,0.0,0.33,0.5555555555555555,0.0,0.009018036072144287,0.49249999999999994,0.0,1.0,0.4,0.0782122905027933,0.02592237661715381,0.34823408974577713,0,2,0.0,0.0,0.5,1.0,0.6,0.2521
0.5,0.0,0.0,0.1,1.0,0.15135135135135133,0.0,0.0,0.8875000000000004,0.811111111111111,0.611111111111111,1.0,0.67,0.4814814814814814,0.0,0.09018036072144288,0.6325000000000001,1.0,1.0,1.0,0.5810055865921788,0.03248682319118352,0.36529602456918614,0,4,0.0,0.3333333333333333,0.5,1.0,0.8,0.7842
0.0,1.0,0.5,0.8,1.0,0.3621621621621621,0.0,0.0,0.4343750000000002,0.41111111111111115,0.8888888888888888,1.0,0.67,0.4814814814814814,1.0,0.7695390781563125,0.0,1.0,0.0,0.4,0.4916201117318436,0.018543363679923337,0.07353693908889268,0,5,0.0,0.6666666666666667,0.0,1.0,0.8,0.4598
0.0,0.0,0.5,0.5,0.0,0.9999999999999998,0.0,0.0,0.671875,0.41111111111111115,0.2222222222222222,0.0,1.0,0.33333333333333326,1.0,0.3246492985971944,0.6475000000000002,1.0,1.0,0.4,0.06145251396648045,0.04125539051269766,0.5495649206620031,0,8,0.0,0.0,0.0,0.0,0.5,0.2504
0.0,0.5,0.0,0.2,1.0,0.28648648648648645,0.0,0.0,0.34375,0.788888888888889,0.5,1.0,0.33,0.44444444444444453,1.0,0.7154308617234468,0.030000000000000027,0.0,0.0,0.2,0.2681564245810056,0.012841399137517969,0.013649547858727181,1,3,1.0,0.0,0.5,1.0,0.6,0.1991
1.0,0.0,0.5,0.95,1.0,0.01621621621621619,0.0,0.0,0.05624999999999991,0.7222222222222222,0.38888888888888884,0.0,0.33,0.5185185185185185,0.0,0.08917835671342685,0.5725,1.0,1.0,1.0,0.5977653631284916,0.019693339722089122,0.4267189899334584,0,2,0.0,0.6666666666666667,1.0,1.0,0.6,0.7645
1.0,0.0,0.5,0.8,1.0,0.03513513513513514,1.0,1.0,0.36875000000000013,0.6666666666666666,0.38888888888888884,0.0,0.67,0.7037037037037036,0.0,0.09018036072144288,0.9650000000000001,1.0,1.0,1.0,0.6424581005586593,0.03258265452803067,0.34823408974577713,0,2,0.0,0.3333333333333333,1.0,1.0,0.6,0.829
0.0,1.0,0.5,0.3,1.0,0.0,0.0,0.0,0.19062500000000004,0.5,1.0,1.0,0.0,0.37037037037037035,1.0,0.15731462925851702,0.35250000000000004,1.0,0.0,0.35,0.5586592178770949,0.015189266890273119,0.09401126087698346,1,7,1.0,0.6666666666666667,0.0,0.0,0.8,0.4149
0.5,0.5,0.0,0.3,1.0,0.3891891891891891,0.0,0.0,1.0000000000000002,0.45555555555555555,0.38888888888888884,0.0,0.0,0.33333333333333326,1.0,0.6733466933867736,0.885,0.0,1.0,0.4,0.44134078212290506,0.016770483948251078,0.4267189899334584,0,2,0.0,0.0,0.5,1.0,0.8,0.6551
0.5,0.0,0.5,0.5,1.0,0.11621621621621617,0.375,1.0,0.7593750000000001,0.8555555555555555,0.7222222222222222,1.0,0.67,0.2592592592592592,0.0,0.030060120240480957,0.42999999999999994,1.0,1.0,1.0,0.659217877094972,0.016530905606133205,0.3311721549223682,0,8,0.0,0.3333333333333333,0.5,0.0,0.6,0.8509
0.5,0.5,0.0,0.95,1.0,0.0,0.0,0.0,0.7156250000000002,0.32222222222222224,0.611111111111111,1.0,0.67,0.6296296296296297,1.0,0.5150300601202404,0.1925,1.0,1.0,1.0,0.5977653631284916,0.020747484427407765,0.24245009384064153,0,8,0.0,0.3333333333333333,1.0,1.0,0.6,0.9771
0.5,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.621875,0.5555555555555555,0.5,1.0,0.67,0.5925925925925926,1.0,0.8266533066132263,1.0,1.0,0.0,1.0,0.7094972067039106,0.01169142309535218,0.016379457430472616,1,6,1.0,0.3333333333333333,1.0,1.0,0.6,0.7962
0.0,0.5,0.5,0.3,1.0,0.0,0.0,0.0,0.012499999999999956,0.46666666666666673,0.38888888888888884,0.0,0.67,0.6296296296296297,1.0,0.24549098196392782,0.46499999999999986,1.0,1.0,0.35,0.6256983240223464,0.013991375179683758,0.24245009384064153,0,8,0.0,0.3333333333333333,0.0,1.0,0.8,0.3292
0.0,0.5,0.0,0.8,0.0,0.31891891891891877,0.0,0.0,0.4500000000000002,0.7666666666666667,0.611111111111111,1.0,0.33,0.2592592592592592,0.0,0.11723446893787574,0.1925,0.0,1.0,0.1,0.1787709497206704,0.013703881169142312,0.21685719160552808,0,4,0.0,0.0,0.5,0.0,0.6,0.4806
0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7250000000000001,0.2888888888888889,0.2222222222222222,0.0,0.67,0.37037037037037035,0.0,0.1002004008016032,1.0,0.0,1.0,0.1,0.22905027932960895,0.006995687589841881,0.5239720184268897,0,2,0.0,0.0,0.5,1.0,0.8,0.2524
0.5,0.5,0.0,0.7,1.0,0.01621621621621619,0.0,0.0,0.5187499999999998,0.2888888888888889,1.0,1.0,0.67,0.37037037037037035,1.0,0.4268537074148296,0.0,0.0,0.0,0.1,0.18435754189944134,0.017057977958792526,0.03429448899505204,0,5,0.0,0.0,0.5,1.0,0.6,0.5153
0.5,0.0,0.0,0.95,1.0,0.0,0.0,0.0,0.675,0.8222222222222222,0.38888888888888884,0.0,0.67,0.44444444444444453,0.0,0.02004008016032064,0.0,0.0,1.0,1.0,0.670391061452514,0.016435074269286056,0.34823408974577713,0,2,0.0,0.0,0.5,1.0,0.5,0.7853
0.5,0.5,0.0,0.8,1.0,0.0,0.0,0.0,0.4031250000000002,0.788888888888889,0.38888888888888884,0.0,0.33,0.5185185185185185,1.0,0.4829659318637274,0.9600000000000002,1.0,1.0,1.0,0.7486033519553073,0.016387158600862484,0.6416993687084116,0,2,0.0,0.0,0.5,1.0,0.5,0.7316
1.0,0.0,0.0,0.6,1.0,0.3783783783783783,0.25,1.0,0.7562500000000003,0.9222222222222223,0.38888888888888884,0.0,0.0,0.6296296296296297,0.0,0.15130260521042083,0.29000000000000004,0.0,1.0,0.4,0.37988826815642457,0.0270723526593196,0.17249616106466473,0,2,0.0,0.0,0.5,0.0,0.6,0.3113
0.5,0.5,0.5,0.95,1.0,0.0,0.0,0.0,0.5218749999999999,0.5222222222222221,0.7777777777777777,1.0,1.0,0.2592592592592592,0.0,0.1192384769539078,1.0,1.0,1.0,1.0,0.7206703910614526,0.014135122184954482,0.26974918955809585,0,4,0.0,0.0,0.0,0.0,0.8,0.8337
1.0,0.5,0.0,1.0,1.0,0.2702702702702702,0.625,1.0,0.5031250000000003,0.9222222222222223,0.9444444444444444,1.0,0.67,0.2222222222222222,0.0,0.018036072144288574,0.905,0.0,1.0,1.0,0.7318435754189945,0.01197891710589363,0.21173861115850537,0,2,0.0,0.0,0.5,1.0,0.8,0.7961
1.0,0.0,0.0,0.6,1.0,0.1378378378378378,0.0,0.0,0.609375,0.6666666666666666,0.2222222222222222,1.0,0.67,0.5185185185185185,0.0,0.008016032064128256,0.5025,0.0,1.0,0.2,0.2737430167597765,0.01432678485864878,0.43183757038048115,0,2,0.0,0.0,0.5,1.0,0.6,0.6083
0.5,0.0,0.5,0.5,1.0,0.013513513513513487,0.125,1.0,0.7156250000000002,1.0,0.5,1.0,0.67,0.40740740740740744,0.0,0.13026052104208416,0.22250000000000003,1.0,0.0,1.0,0.6312849162011174,0.019262098706276952,0.03600068247739294,1,1,1.0,0.6666666666666667,0.5,1.0,0.5,0.8905
0.0,0.5,0.5,0.05,1.0,0.0,0.0,0.0,0.11562499999999987,0.3777777777777778,0.38888888888888884,0.0,0.33,0.5185185185185185,1.0,0.7284569138276552,0.7174999999999998,1.0,0.0,0.2,0.24022346368715083,0.024772400574988022,0.04743217880907695,1,3,1.0,1.0,0.0,1.0,0.6,0.3768
