product_model,product_category,product_type,product_complexity,capacity_value,capacity_unit,capacity_bin,product_x_capacity,product_base_price_aed,product_vat_percent,quantity,subtotal,tax_amount,total_price_with_tax,price_tier,capacity_price_ratio,installation_charge,installation_is_free,quotation_sent,quotation_revision_count,quotation_sent_via,has_feedback,is_enterprise_deal,industry_close_rate,pipeline_stage,is_repeat_customer,days_in_pipeline,pipeline_velocity,sale_closed
11,0,0,1.0,0.0020001666805567133,2,8,10,1.0000000000000002,0.0,0.07142857142857142,0.6655860774611841,0.6655860774611841,0.6655860774611841,1.0,1.9233526390932928e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.6875,1.0,1.0,0.5698324022346369,0.0293243890752276,0.7928
14,1,2,0.5,0.004083673639469956,1,3,14,0.008758371973209684,0.0,0.8571428571428571,0.0766080873571063,0.0766080873571063,0.0766080873571063,0.5,0.00044619215269267224,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.47812500000000013,1.0,0.0,0.6033519553072626,0.023047436511739343,0.8871
12,0,6,0.5,0.00022918576548045666,2,4,12,0.15507470376094795,0.0,0.0,0.05135642381846101,0.05135642381846101,0.05135642381846101,0.5,4.1934442574384396e-05,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,0.0,0.6499999999999999,0.1,0.0,0.1005586592178771,0.029851461427886916,0.3602
7,0,0,1.0,0.00137511459288274,2,8,7,0.7320968572900567,0.0,0.0,0.24245009384064153,0.24245009384064153,0.24245009384064153,1.0,4.377858521499995e-05,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.4750000000000001,1.0,0.0,0.5754189944134078,0.01274556780067082,0.7184
5,0,6,0.5,4.1670139178264846e-05,2,5,6,0.04688304997424008,0.0,0.21428571428571427,0.07183074560655178,0.07183074560655178,0.07183074560655178,0.5,6.617939591126111e-06,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.2,1.0,0.2681564245810056,0.012074748442740778,0.5835
19,1,4,0.0,0.00137511459288274,1,6,19,0.0010303967027305502,0.0,0.5,0.025422282886879373,0.025422282886879373,0.025422282886879373,0.0,0.0004348405789671652,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.6031249999999999,0.4,0.0,0.4581005586592179,0.019597508385241977,0.5019
4,0,5,1.0,0.0009584132011000917,2,2,4,0.5208655332302936,0.0,0.14285714285714285,0.5239720184268897,0.5239720184268897,0.5239720184268897,1.0,9.322235877183039e-06,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37187499999999996,0.4,0.0,0.2346368715083799,0.0366554863440345,0.4102
18,1,3,1.0,0.010334194516209682,1,7,18,0.019577537351880475,0.0,0.7142857142857143,0.10373656372632656,0.10373656372632656,0.10373656372632657,0.5,0.0008394240541496151,0.0,1.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.06874999999999987,1.0,0.0,0.6201117318435755,0.025107810253953047,0.8227
2,0,6,0.5,0.0,2,5,3,0.03657908294693457,0.0,0.21428571428571427,0.058181197747824605,0.058181197747824605,0.058181197747824605,0.5,3.93484034691534e-06,0.6666666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.640625,0.1,0.0,0.1229050279329609,0.034355534259702926,0.4007
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.0,0.11960416311209691,0.11960416311209691,0.11960416311209691,0.5,3.6400899018756355e-05,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.44062500000000004,0.1,0.0,0.12849162011173185,0.03900335409678966,0.3499
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.21428571428571427,0.14690325882955127,0.14690325882955127,0.14690325882955127,0.5,4.203708088227106e-06,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,0.0,0.8343750000000003,0.1,0.0,0.06145251396648045,0.045424053665548636,0.4324
4,0,5,1.0,0.0009584132011000917,2,2,4,0.5208655332302936,0.0,0.14285714285714285,0.5239720184268897,0.5239720184268897,0.5239720184268897,1.0,9.322235877183039e-06,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.653125,0.1,0.0,0.11731843575418995,0.03090560613320556,0.445
21,1,2,0.5,0.002625218768230686,1,3,21,0.003297269448737764,0.0,0.3571428571428571,0.022760621054427572,0.022760621054427572,0.022760621054427572,0.0,0.0008984678563951912,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.878125,1.0,0.0,0.6368715083798883,0.026305701964542412,0.766
9,0,0,1.0,0.0017918159846653885,2,8,9,0.9072642967542504,0.0,0.0,0.3004606722402321,0.3004606722402321,0.30046067224023204,1.0,4.58514327807977e-05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.6480446927374302,0.018878773358888358,0.7534
22,1,2,0.5,0.003458621551795983,1,3,22,0.0072127769191138585,0.0,0.0,0.0023886708752772568,0.0023886708752772568,0.0023886708752772563,0.0,0.005465657240031268,0.0,1.0,1.0,0.6666666666666667,0.5,0.0,0.0,0.30000000000000004,0.4,1.0,0.34078212290502796,0.013847628174413037,0.5173
7,0,0,1.0,0.00137511459288274,2,8,7,0.7320968572900567,0.0,0.0,0.24245009384064153,0.24245009384064153,0.24245009384064153,1.0,4.377858521499995e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0000000000000002,0.4,0.0,0.38547486033519557,0.008001916626736945,0.6223
7,0,0,1.0,0.00137511459288274,2,8,7,0.7320968572900567,0.0,0.07142857142857142,0.48814195529773075,0.48814195529773075,0.48814195529773075,1.0,1.7953894443693945e-05,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.40625,1.0,0.0,0.6312849162011174,0.017249640632486823,0.7546
0,0,5,1.0,0.0003333611134261188,2,4,0,0.2117465224111283,0.0,0.07142857142857142,0.14349087186486947,0.14349087186486947,0.14349087186486947,0.5,1.683826066231733e-05,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,0.0,0.5687499999999999,0.4,0.0,0.3910614525139665,0.024724484906564446,0.6689
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.07142857142857142,0.07183074560655178,0.07183074560655178,0.07183074560655178,0.5,1.6277096870284885e-05,0.8333333333333334,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.7312500000000002,1.0,1.0,0.6312849162011174,0.018687110685194058,0.8919
2,0,6,0.5,0.0,2,5,3,0.03657908294693457,0.0,0.2857142857142857,0.07353693908889268,0.07353693908889268,0.07353693908889268,0.5,1.5741592655224135e-06,0.6666666666666667,0.0,1.0,0.6666666666666667,0.0,1.0,0.0,0.7250000000000001,1.0,1.0,0.664804469273743,0.020459990416866317,0.6502
19,1,4,0.0,0.00137511459288274,1,6,19,0.0010303967027305502,0.0,0.14285714285714285,0.007507251322299948,0.007507251322299948,0.00750725132229995,0.0,0.0011726939867589086,0.0,1.0,1.0,0.6666666666666667,1.0,1.0,0.0,0.03437499999999982,0.4,0.0,0.2905027932960894,0.027120268327743176,0.529
5,0,6,0.5,4.1670139178264846e-05,2,5,6,0.04688304997424008,0.0,0.3571428571428571,0.10936700221805153,0.10936700221805153,0.10936700221805153,0.5,1.7883609515467234e-06,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.659375,1.0,0.0,0.6480446927374302,0.018974604695735503,0.7141
12,0,6,0.5,0.00022918576548045666,2,4,12,0.15507470376094795,0.0,0.21428571428571427,0.21515099812318716,0.21515099812318716,0.21515099812318716,1.0,4.580792306332403e-06,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,1.0,0.2093750000000001,0.4,0.0,0.2011173184357542,0.05347388596070916,0.3816
9,0,0,1.0,0.0017918159846653885,2,8,9,0.9072642967542504,0.0,0.0,0.3004606722402321,0.3004606722402321,0.30046067224023204,1.0,4.58514327807977e-05,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.98125,1.0,0.0,0.5921787709497207,0.02874940105414471,0.9447
2,0,6,0.5,0.0,2,5,3,0.03657908294693457,0.0,0.07142857142857142,0.02746971506568845,0.02746971506568845,0.02746971506568845,0.0,1.5740477021442734e-05,0.6666666666666667,0.0,1.0,0.0,0.5,0.0,0.0,0.7468750000000002,1.0,0.0,0.7206703910614526,0.0174892189746047,0.7776
6,0,0,1.0,0.0011667638969914157,2,2,5,0.639361154044307,0.0,0.14285714285714285,0.6416993687084116,0.6416993687084116,0.6416993687084116,1.0,8.994239545458313e-06,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.15312499999999996,0.4,0.0,0.0558659217877095,0.031816003833253476,0.2418
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.07142857142857142,0.07183074560655178,0.07183074560655178,0.07183074560655178,0.5,1.6277096870284885e-05,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,0.0,0.784375,1.0,0.0,0.6368715083798883,0.02156205079060853,0.7957
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.07142857142857142,0.24245009384064153,0.24245009384064153,0.24245009384064153,1.0,1.4264493528681463e-05,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.12812500000000004,1.0,0.0,0.664804469273743,0.02846190704360326,0.7574
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.14285714285714285,0.3652960245691862,0.3652960245691862,0.36529602456918614,1.0,6.886807332437876e-06,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.6312500000000001,0.4,0.0,0.09497206703910614,0.01820795400095831,0.2174
4,0,5,1.0,0.0009584132011000917,2,2,4,0.5208655332302936,0.0,0.0,0.17249616106466473,0.17249616106466473,0.17249616106466473,1.0,4.3707184652991845e-05,1.0,0.0,1.0,0.6666666666666667,0.5,0.0,1.0,0.5125,0.4,0.0,0.31843575418994413,0.022137038811691427,0.4528
18,1,3,1.0,0.010334194516209682,1,7,18,0.019577537351880475,0.0,0.0,0.00648353523289541,0.00648353523289541,0.006483535232895412,0.0,0.009312378137090793,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.0,0.21875,0.35,0.0,0.5754189944134078,0.01614758025874461,0.5555
3,0,5,1.0,0.0007500625052087674,2,2,2,0.428129829984544,0.0,0.0,0.1417846783825286,0.1417846783825286,0.1417846783825286,0.5,4.2129678486125304e-05,1.0,0.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.778125,1.0,0.0,0.670391061452514,0.02285577383804504,0.8631
17,1,4,0.0,0.0009584132011000917,1,6,17,0.0,0.0,0.21428571428571427,0.009725302849343115,0.009725302849343115,0.009725302849343117,0.0,0.0006911473995344112,0.0,1.0,1.0,0.6666666666666667,0.5,0.0,0.0,0.296875,1.0,0.0,0.6815642458100559,0.011835170100622905,0.8389
4,0,5,1.0,0.0009584132011000917,2,2,4,0.5208655332302936,0.0,0.0,0.17249616106466473,0.17249616106466473,0.17249616106466473,1.0,4.3707184652991845e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.8562500000000004,0.4,0.0,0.09497206703910614,0.016818399616674654,0.1896
6,0,0,1.0,0.0011667638969914157,2,2,5,0.639361154044307,0.0,0.07142857142857142,0.42671898993345847,0.42671898993345847,0.4267189899334584,1.0,1.7427315298884184e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.8062500000000001,1.0,0.0,0.6759776536312849,0.019357930043124104,0.8026
12,0,6,0.5,0.00022918576548045666,2,4,12,0.15507470376094795,0.0,0.0,0.05135642381846101,0.05135642381846101,0.05135642381846101,0.5,4.1934442574384396e-05,0.8333333333333334,0.0,1.0,0.6666666666666667,0.5,0.0,0.0,0.375,0.4,0.0,0.4134078212290503,0.018591279348346913,0.3175
19,1,4,0.0,0.00137511459288274,1,6,19,0.0010303967027305502,0.0,0.3571428571428571,0.0182562702610476,0.0182562702610476,0.018256270261047605,0.0,0.0005824121530325389,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.234375,1.0,0.0,0.5921787709497207,0.02577862961188309,0.8216
2,0,6,0.5,0.0,2,5,3,0.03657908294693457,0.0,0.2857142857142857,0.07353693908889268,0.07353693908889268,0.07353693908889268,0.5,1.5741592655224135e-06,0.6666666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.11874999999999991,0.1,0.0,0.1229050279329609,0.023862002874940107,0.4113
12,0,6,0.5,0.00022918576548045666,2,4,12,0.15507470376094795,0.0,0.2857142857142857,0.2697491895580959,0.2697491895580959,0.26974918955809585,1.0,2.090697706299787e-06,0.8333333333333334,0.0,1.0,0.0,1.0,1.0,1.0,0.596875,1.0,0.0,0.6536312849162011,0.021897460469573554,0.7843
7,0,0,1.0,0.00137511459288274,2,8,7,0.7320968572900567,0.0,0.0,0.24245009384064153,0.24245009384064153,0.24245009384064153,1.0,4.377858521499995e-05,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.23124999999999996,0.1,0.0,0.18994413407821228,0.0171058936272161,0.4344
22,1,2,0.5,0.003458621551795983,1,3,22,0.0072127769191138585,0.0,0.4285714285714286,0.03617130182562703,0.03617130182562703,0.03617130182562703,0.5,0.0007740613021663216,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.6145251396648045,0.018160038332534743,0.7844
18,1,3,1.0,0.010334194516209682,1,7,18,0.019577537351880475,0.0,0.5714285714285714,0.08428595802764033,0.08428595802764033,0.08428595802764034,0.5,0.0010277129143338912,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6125,0.35,0.0,0.5418994413407822,0.0195495927168184,0.2131
5,0,6,0.5,4.1670139178264846e-05,2,5,6,0.04688304997424008,0.0,0.0,0.015526360689302167,0.015526360689302167,0.015526360689302167,0.0,5.0084147347340604e-05,0.6666666666666667,0.0,1.0,0.0,0.5,1.0,0.0,0.4187500000000002,1.0,0.0,0.6033519553072626,0.027407762338284625,0.7963
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.2857142857142857,0.18443951544105103,0.18443951544105103,0.18443951544105103,1.0,1.7883609515467234e-06,0.8333333333333334,0.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.45625000000000004,1.0,0.0,0.5977653631284916,0.024436990896023005,0.6734
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.2857142857142857,0.18443951544105103,0.18443951544105103,0.18443951544105103,1.0,1.7883609515467234e-06,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,1.0,0.909375,0.4,0.0,0.3575418994413408,0.028941063727839007,0.4832
17,1,4,0.0,0.0009584132011000917,1,6,17,0.0,0.0,0.14285714285714285,0.00648353523289541,0.00648353523289541,0.006483535232895412,0.0,0.0009241542085776066,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0000000000000002,0.35,1.0,0.5754189944134078,0.018303785337805464,0.3025
3,0,5,1.0,0.0007500625052087674,2,2,2,0.428129829984544,0.0,0.0,0.1417846783825286,0.1417846783825286,0.1417846783825286,0.5,4.2129678486125304e-05,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.07187499999999991,1.0,0.0,0.5921787709497207,0.02664111164350743,0.8342
15,1,3,1.0,0.005125427118926576,1,1,15,0.011334363730036063,0.0,0.2857142857142857,0.03173519877154069,0.03173519877154069,0.03173519877154069,0.5,0.0012878709027144496,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.31562500000000004,1.0,0.0,0.6759776536312849,0.02692860565404888,0.8699
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.3571428571428571,0.22197577205255076,0.22197577205255076,0.22197577205255076,1.0,1.7850140502026185e-07,0.8333333333333334,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.690625,1.0,0.0,0.6368715083798883,0.012601820795400096,0.8633
2,0,6,0.5,0.0,2,5,3,0.03657908294693457,0.0,0.14285714285714285,0.04282545640675653,0.04282545640675653,0.04282545640675653,0.5,7.869680693830678e-06,0.6666666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.7906250000000001,0.35,0.0,0.5307262569832403,0.020220412074748444,0.486
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.3571428571428571,0.22197577205255076,0.22197577205255076,0.22197577205255076,1.0,1.7850140502026185e-07,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,1.0,0.575,0.4,0.0,0.31843575418994413,0.02889314805941543,0.2944
9,0,0,1.0,0.0017918159846653885,2,8,9,0.9072642967542504,0.0,0.07142857142857142,0.6041631120969119,0.6041631120969119,0.6041631120969119,1.0,1.8990318226592822e-05,1.0,0.0,1.0,0.6666666666666667,0.0,0.0,1.0,0.546875,1.0,1.0,0.6368715083798883,0.01624341159559176,0.7091
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.14285714285714285,0.3652960245691862,0.3652960245691862,0.36529602456918614,1.0,6.886807332437876e-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.575,1.0,0.0,0.7094972067039106,0.022232870148538572,0.7374
3,0,5,1.0,0.0007500625052087674,2,2,2,0.428129829984544,0.0,0.0,0.1417846783825286,0.1417846783825286,0.1417846783825286,0.5,4.2129678486125304e-05,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0000000000000002,1.0,0.0,0.6089385474860335,0.019070436032582655,0.7229
3,0,5,1.0,0.0007500625052087674,2,2,2,0.428129829984544,0.0,0.14285714285714285,0.4318375703804811,0.4318375703804811,0.43183757038048115,1.0,8.795656732373274e-06,1.0,0.0,1.0,0.6666666666666667,0.5,1.0,1.0,0.596875,0.4,0.0,0.27932960893854747,0.016962146621945378,0.509
0,0,5,1.0,0.0003333611134261188,2,4,0,0.2117465224111283,0.0,0.0,0.07012455212421088,0.07012455212421088,0.07012455212421088,0.5,4.1548433286028085e-05,0.8333333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.5812499999999998,1.0,1.0,0.6759776536312849,0.010685194058457116,0.843
17,1,4,0.0,0.0009584132011000917,1,6,17,0.0,0.0,0.21428571428571427,0.009725302849343115,0.009725302849343115,0.009725302849343117,0.0,0.0006911473995344112,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.18437499999999996,1.0,0.0,0.7318435754189945,0.0223766171538093,0.8198
10,0,6,0.5,0.00012501041753479455,2,5,11,0.1035548686244204,0.0,0.0,0.03429448899505204,0.03429448899505204,0.03429448899505204,0.5,4.042499006818183e-05,0.8333333333333334,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.653125,0.4,0.0,0.5363128491620112,0.011835170100622905,0.5613
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.21428571428571427,0.48814195529773075,0.48814195529773075,0.48814195529773075,1.0,3.1974064174253943e-06,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.4812500000000002,0.4,0.0,0.39664804469273746,0.01806420699568759,0.4875
0,0,5,1.0,0.0003333611134261188,2,4,0,0.2117465224111283,0.0,0.0,0.07012455212421088,0.07012455212421088,0.07012455212421088,0.5,4.1548433286028085e-05,0.8333333333333334,0.0,1.0,0.0,0.5,0.0,0.0,0.36250000000000004,0.4,0.0,0.5083798882681564,0.01945376137997125,0.4319
11,0,0,1.0,0.0020001666805567133,2,8,10,1.0000000000000002,0.0,0.0,0.3311721549223682,0.3311721549223682,0.3311721549223682,1.0,4.633896474325929e-05,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.05624999999999991,0.1,0.0,0.10614525139664804,0.04758025874460949,0.4144
0,0,5,1.0,0.0003333611134261188,2,4,0,0.2117465224111283,0.0,0.14285714285714285,0.21685719160552808,0.21685719160552808,0.21685719160552808,1.0,8.602652088195119e-06,0.8333333333333334,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.659375,1.0,0.0,0.6871508379888268,0.018591279348346913,0.8898
12,0,6,0.5,0.00022918576548045666,2,4,12,0.15507470376094795,0.0,0.07142857142857142,0.10595461525336973,0.10595461525336973,0.10595461525336973,0.5,1.7031265306495482e-05,0.8333333333333334,0.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.903125,0.35,1.0,0.5977653631284916,0.021082894106372783,0.3949
16,1,3,1.0,0.0061671805983831976,1,1,16,0.013910355486862442,0.0,0.2857142857142857,0.03600068247739294,0.03600068247739294,0.03600068247739294,0.5,0.0013780096497145549,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.19999999999999996,0.2,1.0,0.1452513966480447,0.03794920939147101,0.7389
4,0,5,1.0,0.0009584132011000917,2,2,4,0.5208655332302936,0.0,0.07142857142857142,0.3482340897457772,0.3482340897457772,0.34823408974577713,1.0,1.7918194162689894e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.6656249999999999,0.4,0.0,0.0446927374301676,0.037326305701964546,0.1664
12,0,6,0.5,0.00022918576548045666,2,4,12,0.15507470376094795,0.0,0.07142857142857142,0.10595461525336973,0.10595461525336973,0.10595461525336973,0.5,1.7031265306495482e-05,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,0.0,0.684375,0.35,0.0,0.664804469273743,0.011835170100622905,0.2051
8,0,0,1.0,0.0015834652887740644,2,8,8,0.8248325605358063,0.0,0.07142857142857142,0.5495649206620031,0.5495649206620031,0.5495649206620031,1.0,1.8364447675240542e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.7375,0.35,0.0,0.5810055865921788,0.02208912314326785,0.4397
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.14285714285714285,0.3652960245691862,0.3652960245691862,0.36529602456918614,1.0,6.886807332437876e-06,1.0,0.0,1.0,0.3333333333333333,0.5,0.0,1.0,0.6031249999999999,1.0,0.0,0.664804469273743,0.019645424053665546,0.82
3,0,5,1.0,0.0007500625052087674,2,2,2,0.428129829984544,0.0,0.0,0.1417846783825286,0.1417846783825286,0.1417846783825286,0.5,4.2129678486125304e-05,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8281250000000002,0.4,1.0,0.0,0.4100622903689507,0.1977
15,1,3,1.0,0.005125427118926576,1,1,15,0.011334363730036063,0.0,0.5,0.05272137860433373,0.05272137860433373,0.052721378604333735,0.5,0.0008019677655736764,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10624999999999996,1.0,1.0,0.659217877094972,0.021801629132726402,0.7687
7,0,0,1.0,0.00137511459288274,2,8,7,0.7320968572900567,0.0,0.07142857142857142,0.48814195529773075,0.48814195529773075,0.48814195529773075,1.0,1.7953894443693945e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.7125000000000001,0.4,0.0,0.35195530726256985,0.015668423574508865,0.1763
9,0,0,1.0,0.0017918159846653885,2,8,9,0.9072642967542504,0.0,0.0,0.3004606722402321,0.3004606722402321,0.30046067224023204,1.0,4.58514327807977e-05,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.98125,1.0,0.0,0.5865921787709497,0.031816003833253476,0.6556
20,1,4,0.0,0.0017918159846653885,1,6,20,0.002060793405461102,0.0,0.21428571428571427,0.012455212421088553,0.012455212421088553,0.012455212421088553,0.0,0.0010315395382040132,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.34062499999999996,1.0,1.0,0.659217877094972,0.020028749401054147,0.7567
17,1,4,0.0,0.0009584132011000917,1,6,17,0.0,0.0,0.3571428571428571,0.016208838082238525,0.016208838082238525,0.016208838082238528,0.0,0.00045814170612499725,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.29374999999999996,1.0,1.0,0.5754189944134078,0.032965979875419264,0.9188
11,0,0,1.0,0.0020001666805567133,2,8,10,1.0000000000000002,0.0,0.07142857142857142,0.6655860774611841,0.6655860774611841,0.6655860774611841,1.0,1.9233526390932928e-05,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09687500000000004,1.0,0.0,0.5977653631284916,0.02141830378533781,0.7065
4,0,5,1.0,0.0009584132011000917,2,2,4,0.5208655332302936,0.0,0.14285714285714285,0.5239720184268897,0.5239720184268897,0.5239720184268897,1.0,9.322235877183039e-06,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5000000000000002,0.2,0.0,0.1340782122905028,0.03756588404408242,0.2655
12,0,6,0.5,0.00022918576548045666,2,4,12,0.15507470376094795,0.0,0.2857142857142857,0.2697491895580959,0.2697491895580959,0.26974918955809585,1.0,2.090697706299787e-06,0.8333333333333334,0.0,1.0,0.0,0.5,0.0,1.0,0.1468750000000001,0.2,1.0,0.1564245810055866,0.04096789650215621,0.7718
9,0,0,1.0,0.0017918159846653885,2,8,9,0.9072642967542504,0.0,0.0,0.3004606722402321,0.3004606722402321,0.30046067224023204,1.0,4.58514327807977e-05,1.0,0.0,1.0,0.6666666666666667,0.0,0.0,1.0,0.625,0.4,0.0,0.2737430167597765,0.027311931001437473,0.5811
21,1,2,0.5,0.002625218768230686,1,3,21,0.003297269448737764,0.0,0.07142857142857142,0.0054256952738440545,0.0054256952738440545,0.0054256952738440545,0.0,0.002711146277474579,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.559375,1.0,1.0,0.7150837988826816,0.012841399137517969,0.8271
20,1,4,0.0,0.0017918159846653885,1,6,20,0.002060793405461102,0.0,0.07142857142857142,0.004606722402320424,0.004606722402320424,0.004606722402320424,0.0,0.0020709498727356384,0.0,1.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.11562499999999987,1.0,0.0,0.6033519553072626,0.024053665548634404,0.8453
7,0,0,1.0,0.00137511459288274,2,8,7,0.7320968572900567,0.0,0.0,0.24245009384064153,0.24245009384064153,0.24245009384064153,1.0,4.377858521499995e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0000000000000002,0.2,0.0,0.111731843575419,0.05539051269765214,0.5084
4,0,5,1.0,0.0009584132011000917,2,2,4,0.5208655332302936,0.0,0.07142857142857142,0.3482340897457772,0.3482340897457772,0.34823408974577713,1.0,1.7918194162689894e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.21250000000000013,0.2,0.0,0.2905027932960894,0.018543363679923337,0.4546
17,1,4,0.0,0.0009584132011000917,1,6,17,0.0,0.0,0.2857142857142857,0.01296707046579082,0.01296707046579082,0.01296707046579082,0.0,0.0005513439834887629,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.0,0.996875,1.0,0.0,0.6927374301675978,0.010349784379492095,0.8337
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.21428571428571427,0.48814195529773075,0.48814195529773075,0.48814195529773075,1.0,3.1974064174253943e-06,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.375,0.4,0.0,0.0,0.4548155246765693,0.2219
16,1,3,1.0,0.0061671805983831976,1,1,16,0.013910355486862442,0.0,0.2857142857142857,0.03600068247739294,0.03600068247739294,0.03600068247739294,0.5,0.0013780096497145549,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.4343750000000002,0.1,0.0,0.07262569832402235,0.0594154288452324,0.3388
8,0,0,1.0,0.0015834652887740644,2,8,8,0.8248325605358063,0.0,0.07142857142857142,0.5495649206620031,0.5495649206620031,0.5495649206620031,1.0,1.8364447675240542e-05,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.59375,0.35,0.0,0.5642458100558659,0.022041207474844275,0.2212
1,0,5,1.0,0.0005417118093174431,2,4,1,0.3611540443070582,0.0,0.0,0.11960416311209691,0.11960416311209691,0.11960416311209691,0.5,3.6400899018756355e-05,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3812500000000001,0.4,1.0,0.3016759776536313,0.028701485385721134,0.1857
